country,country_code,year,gdp_per_capita,life_expectancy,internet_usage,unemployment
Australia,AUS,2005,34535.20727091,80.8414634146341,63.0,5.032
Austria,AUT,2005,38157.37022862,79.3317073170732,58.0,5.682
Azerbaijan,AZE,2005,1578.36733030667,67.71,8.030400276,7.255
Belgium,BEL,2005,36809.7013403619,78.9804878048781,55.81999969,8.44
Burkina Faso,BFA,2005,441.164148016012,53.271,0.469900012,4.0
Bangladesh,BGD,2005,480.08585075452,65.509,0.241600007,4.254
Bulgaria,BGR,2005,3899.82596332878,72.5609756097561,19.97,10.083
Bahrain,BHR,2005,17966.1657837625,76.125,21.30369949,0.0
"Bahamas, The",BHS,2005,28602.4181869995,73.413,25.0,10.17
Belize,BLZ,2005,5270.41479135312,70.335,17.0,10.907
Bolivia,BOL,2005,1020.12326200737,64.182,5.22758395663196,5.446
Brazil,BRA,2005,4827.78165890291,71.832,21.022747248827,10.551
Bhutan,BTN,2005,1299.94938578359,65.875,3.847100019,3.1
Canada,CAN,2005,36383.6600068095,80.1126829268293,71.66,6.758
Switzerland,CHE,2005,56242.8933645639,81.2365853658537,70.1,4.437
China,CHN,2005,1777.64496828464,74.085,8.52325700269541,1.935
Cameroon,CMR,2005,1142.62466252106,54.904,1.402699947,21.382
"Congo, Dem. Rep.",COD,2005,214.539740473519,54.001,0.238000005,2.948
"Congo, Rep.",COG,2005,1799.05158366154,58.73,1.463400006,19.796
Colombia,COL,2005,3456.06610874512,73.156,11.0072638904585,11.062
Costa Rica,CRI,2005,4703.00721784778,78.877,22.07,6.749
Cuba,CUB,2005,3786.33799225291,77.54,9.73806220781346,1.95
Cyprus,CYP,2005,24959.26171875,79.198,32.81,5.481
Czechia,CZE,2005,13442.4916284309,75.9243902439025,35.27,7.927
Germany,DEU,2005,35084.4363546269,78.9317073170732,68.71,11.193
Denmark,DNK,2005,48925.8076698784,77.8439024390244,82.74,4.83
Dominican Republic,DOM,2005,3878.31206735244,71.043,11.4831977789344,6.587
Algeria,DZA,2005,3233.13339634212,72.836,5.843900204,15.271
East Asia & Pacific (excluding high income),EAP,2005,1653.67913605181,72.3983266445825,8.3,2.66784759284549
East Asia & Pacific,EAS,2005,4910.91472643792,73.2984345512681,14.7,2.84927194424682
Europe & Central Asia (excluding high income),ECA,2005,3576.72283332318,69.9595147646973,8.9,8.00279723457838
Europe & Central Asia,ECS,2005,19227.6221679028,74.1536447949151,34.7,8.38031018987542
Ecuador,ECU,2005,2909.02606014388,73.909,5.994299889,3.779
"Egypt, Arab Rep.",EGY,2005,1105.53920713903,68.355,12.75,11.243
Spain,ESP,2005,26450.9530130382,80.1707317073171,47.88,9.146
Estonia,EST,2005,10414.6381183565,72.5682926829268,61.45,8.033
Ethiopia,ETH,2005,158.243458082465,54.364,0.219659818999505,2.497
Finland,FIN,2005,39049.8703780223,78.8170731707317,74.48,9.602
Fiji,FJI,2005,3377.69126953493,65.983,8.45363663371359,3.886
France,FRA,2005,34696.3718316971,80.1634146341463,42.87,8.882
Faroe Islands,FRO,2005,36389.081644098,79.4453463414634,67.9026317413939,3.461
Gabon,GAB,2005,6547.87613955186,62.978,4.89326474972412,16.976
United Kingdom,GBR,2005,42240.2462987547,79.0487804878049,70.0,4.884
Georgia,GEO,2005,1642.78359414797,70.689,6.079500198,13.805
Greece,GRC,2005,22054.1315756886,79.2390243902439,24.0,10.074
Greenland,GRL,2005,32489.7277309899,67.3051219512195,57.7034045008656,9.251
Guam,GUM,2005,25631.9776108052,76.427,38.559877557558,7.017
High income,HIC,2005,30051.3459550589,77.1096843955119,52.9,6.75274127299068
"Hong Kong SAR, China",HKG,2005,26649.637724155,81.6090243902439,56.9,5.58
Honduras,HND,2005,1304.70039153826,69.198,6.5,4.909
Croatia,HRV,2005,10443.5278353294,75.2446341463415,33.13999939,12.598
Hungary,HUN,2005,11212.2046968994,72.6487804878049,38.97,7.189
IBRD only,IBD,2005,2300.5592081511,69.8265165341661,8.7,4.87579683048527
IDA & IBRD total,IBT,2005,1919.70312051472,67.2247481957542,7.2,4.94917062866641
Indonesia,IDN,2005,1238.21447629488,67.531,3.60202476259646,7.945
India,IND,2005,710.488080408949,64.939,2.388099909,3.804
Ireland,IRL,2005,50933.0216095589,78.9439024390244,41.61,4.237
"Iran, Islamic Rep.",IRN,2005,3132.0508192007,72.446,8.100000381,11.813
Iceland,ISL,2005,57783.7745608117,81.5024390243902,87.0,2.547
Israel,ISR,2005,21286.8388636595,80.1512195121951,25.19400024,8.993
Italy,ITA,2005,32062.723833669,80.7829268292683,35.0,7.73
Jordan,JOR,2005,2087.87079273635,72.977,12.93290043,14.8
Japan,JPN,2005,37812.8950199948,81.9551219512195,66.9210661042901,4.446
Kazakhstan,KAZ,2005,3577.35804001782,65.356,2.961699963,8.11
Kenya,KEN,2005,523.456312433863,58.51,3.101900101,9.957
Kyrgyz Republic,KGZ,2005,476.548193640077,67.9560975609756,10.53380013,8.109
Kiribati,KIR,2005,1161.78341739977,65.517,4.0,14.649
"Korea, Rep.",KOR,2005,20167.0474902506,78.1682926829268,73.5,3.482
Kuwait,KWT,2005,36122.6142741227,76.8007804878049,25.92609978,1.951
Latin America & Caribbean (excluding high income),LAC,2005,4960.44969790137,72.2293807081161,16.2,8.11228168906359
Lao PDR,LAO,2005,466.061506997741,60.688,0.850399971,1.351
St. Lucia,LCA,2005,6863.43641919345,72.544,21.5675829464215,18.7
Latin America & Caribbean,LCN,2005,5229.89898425288,72.5638143751286,16.6,8.28985849627169
Liechtenstein,LIE,2005,105295.057027611,80.6682926829268,63.37139893,2.662
Sri Lanka,LKA,2005,1207.21994764165,73.073,1.792000055,7.672
Lower middle income,LMC,2005,817.846092888275,63.674503524779,3.6,4.97239089010185
Lithuania,LTU,2005,7857.03148786492,71.2536585365854,36.22,8.325
Luxembourg,LUX,2005,80988.1376230858,79.4317073170732,70.0,4.488
Latvia,LVA,2005,7283.78738127622,71.3560975609756,46.0,10.033
"Macao SAR, China",MAC,2005,25681.2167315221,81.3414634146341,34.86289978,4.16
Morocco,MAR,2005,2242.98828125,68.748,15.0844445240204,11.009
Moldova,MDA,2005,1034.39197746993,68.197,14.6302704551796,5.633
Madagascar,MDG,2005,305.812074924388,60.664,0.567700028,2.3
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2005,3050.86086272731,67.529947021124,8.3,9.84310465304458
Mexico,MEX,2005,8671.75891885163,73.627,17.20999908,3.558
Marshall Islands,MHL,2005,2658.65217893885,64.112,3.8787023977433,25.369
North Macedonia,MKD,2005,3120.98401394233,73.6975609756098,26.45000076,37.32
Malta,MLT,2005,15831.344048672,79.3,41.24,6.923
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2005,1657.11024431574,66.853402612801,7.5,10.3078975055578
Montenegro,MNE,2005,3674.6179242797,73.9829268292683,27.10000038,30.305
Mongolia,MNG,2005,994.90010913241,65.2807317073171,9.0,3.29
Mauritius,MUS,2005,5354.02974260642,72.4321951219512,15.1722002,9.524
Malawi,MWI,2005,414.361121984475,52.469,0.384499997,0.942
Malaysia,MYS,2005,5555.58179951206,74.37,48.6291702459839,3.535
North America,NAC,2005,43368.5783940626,77.7462382909607,68.3,5.25750859640354
Niger,NER,2005,318.643121918273,53.32,0.221300006,3.1
Nicaragua,NIC,2005,1183.30214010175,70.374,2.566400051,5.372
Netherlands,NLD,2005,42165.396168388,79.3463414634146,81.0,5.872
Norway,NOR,2005,67047.1704558264,80.0414634146342,81.99,4.381
New Zealand,NZL,2005,27751.0654708859,79.8512195121951,62.72019958,3.813
Pakistan,PAK,2005,827.619861189926,62.416,6.332300186,7.047
Panama,PAN,2005,5017.74110414832,75.16,11.48400021,10.327
Peru,PER,2005,2706.66947297608,71.988,17.10000038,4.866
Philippines,PHL,2005,1220.46018559867,68.423,5.397600174,3.795
Poland,POL,2005,8043.92332253757,74.9951219512195,38.81,17.592
Puerto Rico (US),PRI,2005,21959.322696986,76.703,23.4000504486583,11.348
Portugal,PRT,2005,18780.12751241,78.0707317073171,34.99,7.582
Paraguay,PRY,2005,1970.87169852378,71.317,7.90700786141285,4.825
West Bank and Gaza,PSE,2005,1543.70141392774,72.004,16.00499916,20.016
Romania,ROU,2005,4618.00350802913,71.9121951219512,21.5,7.174
Russian Federation,RUS,2005,5323.455078125,65.529756097561,15.22669983,7.166
South Asia,SAS,2005,686.338193475473,65.131596636791,2.1,3.91161482917701
Saudi Arabia,SAU,2005,15975.7473782258,74.4,12.7050359882849,6.051
Singapore,SGP,2005,29961.3172812732,79.990243902439,61.0,3.4
El Salvador,SLV,2005,2447.39140845394,69.336,4.199999809,6.961
Serbia,SRB,2005,3807.97417321786,72.8341463414634,26.29999924,20.846
Sao Tome and Principe,STP,2005,844.169181884274,62.434,13.75949955,16.471
Slovak Republic,SVK,2005,11641.5410321763,73.9048780487805,55.19,16.276
Slovenia,SVN,2005,17969.7095907161,77.6121951219512,46.81,6.506
Sweden,SWE,2005,43378.4077394363,80.5463414634146,84.83,7.81
Seychelles,SYC,2005,11802.1118276833,72.1317073170732,25.4132681462836,5.5
East Asia & Pacific (IDA & IBRD countries),TEA,2005,1673.19096529507,72.440234089532,8.4,2.66784759284549
Europe & Central Asia (IDA & IBRD countries),TEC,2005,4660.80836930066,69.1399718973032,14.6,8.5919800303382
Thailand,THA,2005,2867.70383436062,72.894,15.0260043588909,1.346
Tajikistan,TJK,2005,333.927150941684,66.531,0.298690023682825,1.964
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,5103.97068943224,72.4275917225936,16.7,8.40614226032056
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2005,1657.84296915154,66.8201250398649,7.4,10.255774798439
South Asia (IDA & IBRD),TSA,2005,686.338193475473,65.131596636791,2.1,3.91161482917701
Trinidad and Tobago,TTO,2005,12346.4373094075,70.185,28.97669983,7.951
Tunisia,TUN,2005,3146.8260743927,73.712,9.655099869,12.872
Turkiye,TUR,2005,7331.85429430255,73.51,15.46,10.634
Uganda,UGA,2005,330.405402707025,54.926,1.742200017,1.9
Ukraine,UKR,2005,1875.33508300781,67.517,3.749799967,7.18
Upper middle income,UMC,2005,2788.28442311953,72.2940907050527,10.2,4.64204045861484
Uruguay,URY,2005,5284.25677987129,75.829,20.0881895579305,12.009
United States,USA,2005,44123.4070679055,77.4878048780488,67.9681015,5.084
Uzbekistan,UZB,2005,542.835808692209,67.481,3.34350988825952,0.3
"Venezuela, RB",VEN,2005,5432.4854184654,73.075,12.5529979098299,10.663
World,WLD,2005,7284.31331023762,69.1105811246199,15.6,5.19914136953664
"Yemen, Rep.",YEM,2005,734.159908450927,65.356,1.048599958,16.05
South Africa,ZAF,2005,5836.87663325127,53.914,7.48854252992921,29.122
Zambia,ZMB,2005,710.982068171696,51.615,1.299999952,15.9
Albania,ALB,2006,3057.77257038113,76.994,9.609999657,13.8
Argentina,ARG,2006,5869.38028970204,75.279,20.9272021035896,10.078
Australia,AUS,2006,36658.8243476122,81.0414634146342,66.0,4.782
Austria,AUT,2006,40382.2078298575,79.8804878048781,63.6,5.32
Azerbaijan,AZE,2006,2472.95725732287,68.489,11.9921999,6.615
Burundi,BDI,2006,161.892755640319,53.962,0.657599986,3.185
Belgium,BEL,2006,38705.1067959147,79.380487804878,61.9818700222023,8.246
Burkina Faso,BFA,2006,455.513655620024,53.784,0.632700026,2.353
Bangladesh,BGD,2006,490.388026533289,66.048,1.0,3.591
Bulgaria,BGR,2006,4523.1465578805,72.6121951219512,27.09,8.951
Bahrain,BHR,2006,19267.282615072,76.51,28.24399948,0.0
"Bahamas, The",BHS,2006,29184.7865087908,73.456,26.0,7.604
Bosnia and Herzegovina,BIH,2006,3166.12865344833,76.028,25.1223856852117,31.11
Belarus,BLR,2006,3848.22350300163,69.4048780487805,16.2,1.2
Belize,BLZ,2006,5524.78167834986,70.535,24.0,9.394
Bolivia,BOL,2006,1202.71150446327,64.529,6.20067125473576,5.08
Brazil,BRA,2006,5934.14561857454,72.296,28.17840004,9.692
Bhutan,BTN,2006,1405.6071618158,66.499,4.518300056,3.2
Botswana,BWA,2006,5291.58379144849,55.112,4.28993297515968,17.782
Canada,CAN,2006,40504.0370977806,80.5436585365854,72.40000153,6.484
Switzerland,CHE,2006,59011.0324592016,81.490243902439,75.7,3.995
Chile,CHL,2006,9318.65655296121,78.533,34.4977511736017,7.402
China,CHN,2006,2129.25696999613,74.404,10.5231526193851,1.752
Costa Rica,CRI,2006,5256.59640859159,79.049,25.10000038,5.926
Cuba,CUB,2006,4329.98265964383,77.406,11.1596013147617,1.913
Cayman Islands,CYM,2006,87085.0945866141,75.0,44.5,2.622
Cyprus,CYP,2006,26729.28125,79.456,35.83,4.593
Czechia,CZE,2006,15259.0788162004,76.5243902439024,47.93,7.141
Germany,DEU,2006,36980.3349948954,79.1317073170732,72.16,10.277
Denmark,DNK,2006,52119.1787984282,78.0951219512195,86.65,3.897
Dominican Republic,DOM,2006,4055.14270347371,71.054,14.8449283654589,5.654
Algeria,DZA,2006,3660.66104745322,73.116,7.37598495634886,12.274
East Asia & Pacific (excluding high income),EAP,2006,1976.63130651455,72.6518704363172,10.1,2.48013493673777
East Asia & Pacific,EAS,2006,5170.318905428,73.5640440034614,16.6,2.65851140793898
Europe & Central Asia (excluding high income),ECA,2006,4142.44695498675,70.2178659389806,11.6,8.63710967729608
Europe & Central Asia,ECS,2006,20766.9170925859,74.6397717965131,38.0,8.03838131374375
Ecuador,ECU,2006,3243.67010359339,74.01,7.199999809,3.55
"Egypt, Arab Rep.",EGY,2006,1298.97900203124,68.493,13.66,10.491
Spain,ESP,2006,28421.686527407,80.8219512195122,50.37,8.452
Estonia,EST,2006,12641.4800976473,72.6914634146341,63.51,5.915
Finland,FIN,2006,41214.0187765069,79.2146341463415,79.66,8.935
France,FRA,2006,36431.5658906555,80.8121951219512,46.87,8.832
Faroe Islands,FRO,2006,41743.6812847661,79.6898609756098,69.359445124439,1.802
United Kingdom,GBR,2006,44695.161023424,79.2487804878049,68.82,5.472
Georgia,GEO,2006,1996.02013272284,70.983,7.52687684487832,13.573
Ghana,GHA,2006,906.441027564887,59.975,2.72317597313987,4.897
Greece,GRC,2006,24416.0232970275,79.4390243902439,32.25,8.906
Greenland,GRL,2006,35457.6297578214,67.8180487804878,59.361687268664,8.398
Guatemala,GTM,2006,2225.1234753878,68.79,6.5,1.902
Guam,GUM,2006,25709.9351488422,76.477,43.8514430048178,7.133
Guyana,GUY,2006,3135.60553528326,64.848,8.899999619,10.7
High income,HIC,2006,31710.7967236991,77.5422883584084,55.7,6.31008186106492
"Hong Kong SAR, China",HKG,2006,28224.0951563146,82.3848780487805,60.8,4.77
Honduras,HND,2006,1425.84780051892,69.364,7.800000191,3.574
Croatia,HRV,2006,11501.2099669894,75.8368292682927,37.97999954,11.13
Hungary,HUN,2006,11478.4891640501,73.0975609756098,47.06,7.494
Indonesia,IDN,2006,1558.31562847163,67.664,4.76481313366657,7.551
Ireland,IRL,2006,54329.1618599624,79.2414634146342,54.82,4.355
"Iran, Islamic Rep.",IRN,2006,3618.91601364428,72.895,8.760000229,11.519
Iceland,ISL,2006,58172.1426656622,81.1585365853659,89.51,2.83
Israel,ISR,2006,22527.2619795719,80.5536585365854,27.8810997,8.404
Italy,ITA,2006,33537.1286994269,81.2829268292683,37.99,6.777
Jordan,JOR,2006,2342.63459574933,73.225,13.86709976,14.0
Japan,JPN,2006,35991.546002862,82.3219512195122,68.6852703213795,4.192
Kazakhstan,KAZ,2006,5030.13494711519,65.722,3.268399954,7.79
Kyrgyz Republic,KGZ,2006,543.113512472219,67.6951219512195,12.30690002,8.271
"Korea, Rep.",KOR,2006,22609.7059431449,78.6682926829268,78.1,3.254
Kuwait,KWT,2006,42946.6374104066,76.8876829268293,28.79120064,1.3
Latin America & Caribbean (excluding high income),LAC,2006,5717.84447760414,72.5238653235671,20.4,7.03529660325803
St. Lucia,LCA,2006,7611.17856675319,72.794,24.5,16.0
Latin America & Caribbean,LCN,2006,6047.73425729833,72.8332266680253,20.7,7.18615920565538
Liechtenstein,LIE,2006,114167.939211301,80.9487804878049,64.21420288,2.461
Sri Lanka,LKA,2006,1388.89739119932,72.825,2.53756612897332,6.476
Lithuania,LTU,2006,9210.10118229413,71.0560975609756,43.9,5.78
Luxembourg,LUX,2006,90788.8004876145,79.2878048780488,72.51,4.731
Latvia,LVA,2006,9211.7374468148,70.8658536585366,53.63,7.03
"Macao SAR, China",MAC,2006,29813.7877167933,81.7292682926829,46.4,3.775
Morocco,MAR,2006,2438.12646484375,69.157,19.7711915653115,9.668
Moldova,MDA,2006,1183.02481442894,68.423,19.6206477051634,4.26
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2006,3482.47657906214,68.0590796974229,9.6,7.13062031397338
Mexico,MEX,2006,9512.63575346699,73.746,19.52000046,3.566
North Macedonia,MKD,2006,3440.4411057968,73.8951219512195,28.62,36.392
Mali,MLI,2006,586.985415515264,54.305,0.729600012,6.665
Malta,MLT,2006,16653.6036929688,79.4390243902439,40.41,6.798
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2006,1883.1206783718,67.3815240346302,8.4,7.25021328573985
Mongolia,MNG,2006,1329.89179579053,65.9021951219512,9.0,7.193
Mauritius,MUS,2006,5784.22491883026,72.4321951219512,16.7,9.04
North America,NAC,2006,45741.2633538401,77.9690402937581,69.3,4.81614136114576
Nicaragua,NIC,2006,1248.17371577788,70.958,2.8055730627337,5.313
Netherlands,NLD,2006,45123.5432406426,79.6975609756098,83.7,5.007
Norway,NOR,2006,74434.4996835671,80.3439024390244,82.55,3.397
New Zealand,NZL,2006,26654.5932018985,80.0487804878049,69.0,3.851
Pakistan,PAK,2006,900.873564984808,63.624,6.5,0.582
Panama,PAN,2006,5528.76705854901,75.429,17.34959984,9.111
Peru,PER,2006,3129.55996496982,72.337,20.70000076,4.172
Philippines,PHL,2006,1426.14649179546,68.172,5.74058632534702,4.052
Poland,POL,2006,9068.85528307627,75.1439024390244,44.58,13.794
Puerto Rico (US),PRI,2006,22935.9411586313,77.561,25.4424182102582,11.008
Portugal,PRT,2006,19839.4540499032,78.419512195122,38.01,7.649
Paraguay,PRY,2006,2439.43124694576,71.584,7.962100029,5.277
West Bank and Gaza,PSE,2006,1570.10439962728,71.831,18.41,19.014
Qatar,QAT,2006,62582.4453138755,77.323,28.97410011,0.872
Romania,ROU,2006,5757.53127301178,72.1634146341463,24.66,7.27
Russian Federation,RUS,2006,6920.19970703125,66.7275609756098,18.02330017,7.162
Saudi Arabia,SAU,2006,17563.6145370639,74.762,19.4595543513634,6.254
Senegal,SEN,2006,1017.20196747987,61.801,5.61173865217952,11.1
Singapore,SGP,2006,33768.4528234651,80.1414634146341,59.0,4.48
El Salvador,SLV,2006,2665.61807194853,69.612,5.5,6.505
San Marino,SMR,2006,63270.7780755157,82.258,50.2086593635889,1.63
Serbia,SRB,2006,4492.7136699046,73.3853658536585,27.2,20.851
Sao Tome and Principe,STP,2006,861.970707697664,63.041,14.18200016,16.65
Slovak Republic,SVK,2006,13167.8954730379,74.2048780487805,56.08,13.395
Slovenia,SVN,2006,19563.005059144,78.0865853658537,54.01,5.95
Sweden,SWE,2006,46531.3762240485,80.7487804878049,87.76,7.066
Syrian Arab Republic,SYR,2006,1718.78347217338,73.04,7.832600117,8.168
East Asia & Pacific (IDA & IBRD countries),TEA,2006,1999.86070779606,72.6983447331159,10.3,2.48013493673777
Europe & Central Asia (IDA & IBRD countries),TEC,2006,5632.99003233827,69.6987479861711,17.7,8.48103133726753
Togo,TGO,2006,552.50227125256,56.154,2.0,4.229
Thailand,THA,2006,3331.32043511773,73.341,17.1607147169285,1.22
Tajikistan,TJK,2006,401.018403316427,66.997,3.77240620666448,2.197
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,5926.88266865219,72.7029489273067,20.9,7.27793199780546
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2006,1885.14870247669,67.3526959987589,8.3,7.18895200433386
Tonga,TON,2006,2750.34778600857,70.71,5.853899956,1.087
Trinidad and Tobago,TTO,2006,14152.6607422113,70.437,30.00370026,6.268
Tunisia,TUN,2006,3322.56933570096,73.888,12.98639965,12.51
Turkiye,TUR,2006,7990.08251407245,73.804,18.24,10.233
Tanzania,TZA,2006,475.746734619141,58.512,1.299999952,3.299
Upper middle income,UMC,2006,3262.39559875801,72.5738691375552,12.5,4.22887686615009
Uruguay,URY,2006,6001.33294783172,75.888,29.39999962,10.844
United States,USA,2006,46302.0008800056,77.6878048780488,68.93119812,4.623
Uzbekistan,UZB,2006,649.118167003925,67.905,6.38832196706805,0.2
"Venezuela, RB",VEN,2006,6739.38065342218,72.972,15.2247114771787,8.606
Vanuatu,VUT,2006,2034.79289624351,69.126,5.850599766,8.006
Samoa,WSM,2006,2663.29135939532,71.62,4.46917387320954,1.294
"Yemen, Rep.",YEM,2006,809.713127624703,65.8,1.24782404904485,15.701
South Africa,ZAF,2006,6077.38293388876,54.22,7.60713967477381,28.342
Aruba,ABW,2007,26736.3089444046,73.642,30.9,5.706
Albania,ALB,2007,3743.05529896187,77.691,15.03610039,15.966
Argentina,ARG,2007,7185.25155147027,74.783,25.9466329403819,8.469
Armenia,ARM,2007,2962.70234594569,72.8731707317073,6.021299839,28.373
Australia,AUS,2007,41128.2476618402,81.2926829268293,69.45,4.377
Austria,AUT,2007,46622.9622913635,80.1804878048781,69.37,4.909
Azerbaijan,AZE,2007,3851.33015175141,68.659,14.53999996,6.326
